Station,SampleDate,SampleTime,TotalDepth,Depth,Parameter,MeasureValue,Unit,Latitude,Longitude
CB7.1S,6/5/2018,11:03:00,16,8,WTEMP,22.937,DEG C,37.58124,-76.05799
CB7.1S,6/5/2018,11:03:00,16,7,WTEMP,22.917,DEG C,37.58124,-76.05799
CB7.1S,6/5/2018,11:03:00,16,6,WTEMP,22.772,DEG C,37.58124,-76.05799
CB7.1S,6/5/2018,11:03:00,16,5,WTEMP,22.646,DEG C,37.58124,-76.05799
CB7.1S,6/5/2018,11:03:00,16,4,WTEMP,22.648,DEG C,37.58124,-76.05799
CB7.1S,6/5/2018,11:03:00,16,3,WTEMP,22.656,DEG C,37.58124,-76.05799
CB7.1S,6/5/2018,11:03:00,16,2,WTEMP,22.786,DEG C,37.58124,-76.05799
CB7.1S,6/5/2018,11:03:00,16,15,WTEMP,21.703,DEG C,37.58124,-76.05799
CB7.2,6/5/2018,9:49:00,22,21,SALINITY,25.54,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,2,SALINITY,14.89,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,3,SALINITY,15.03,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,4,SALINITY,15.33,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,5,SALINITY,16.29,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,6,SALINITY,16.62,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,7,SALINITY,19.61,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,8,SALINITY,22.55,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,9,SALINITY,23.07,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,10,SALINITY,23.16,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,11,SALINITY,23.8,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,12,SALINITY,24.01,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,13,SALINITY,24.11,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,14,SALINITY,25.2,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,15,SALINITY,25.36,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,16,SALINITY,25.39,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,17,SALINITY,25.49,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,18,SALINITY,25.5,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,19,SALINITY,25.52,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,1,SALINITY,14.86,PPT,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,20,SALINITY,25.53,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,20,SALINITY,24.17,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,2,SALINITY,13.82,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,3,SALINITY,13.82,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,4,SALINITY,13.86,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,5,SALINITY,14.42,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,6,SALINITY,19.51,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,7,SALINITY,20.27,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,8,SALINITY,23.04,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,9,SALINITY,23.83,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,10,SALINITY,23.98,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,11,SALINITY,24.03,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,12,SALINITY,24.07,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,13,SALINITY,24.09,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,14,SALINITY,24.13,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,15,SALINITY,24.12,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,16,SALINITY,24.17,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,17,SALINITY,24.1,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,18,SALINITY,24.18,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,19,SALINITY,24.18,PPT,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,1,SALINITY,13.92,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,20,SALINITY,26.99,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,2,SALINITY,14.73,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,3,SALINITY,14.83,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,4,SALINITY,15.4,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,5,SALINITY,16.33,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,6,SALINITY,19.24,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,7,SALINITY,22.47,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,8,SALINITY,23.29,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,9,SALINITY,24.34,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,10,SALINITY,25.6,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,11,SALINITY,26.58,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,12,SALINITY,26.73,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,13,SALINITY,26.85,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,14,SALINITY,26.94,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,15,SALINITY,26.95,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,16,SALINITY,26.96,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,17,SALINITY,26.96,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,18,SALINITY,26.97,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,1,SALINITY,14.71,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,19,SALINITY,26.99,PPT,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,19,WTEMP,23.332,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,1,WTEMP,26.347,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,18,WTEMP,23.335,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,17,WTEMP,23.337,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,16,WTEMP,23.337,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,15,WTEMP,23.334,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,14,WTEMP,23.323,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,13,WTEMP,23.331,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,12,WTEMP,23.369,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,11,WTEMP,23.425,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,10,WTEMP,23.725,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,9,WTEMP,24.083,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,8,WTEMP,24.448,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,7,WTEMP,24.915,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,6,WTEMP,25.752,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,5,WTEMP,26.067,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,4,WTEMP,26.185,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,3,WTEMP,26.127,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,2,WTEMP,26.319,DEG C,37.41153,-76.07966
CB7.2,7/11/2018,10:33:00,21,20,WTEMP,23.331,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,1,WTEMP,25.919,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,19,WTEMP,24.8,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,18,WTEMP,24.799,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,17,WTEMP,24.795,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,16,WTEMP,24.796,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,15,WTEMP,24.794,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,14,WTEMP,24.79,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,13,WTEMP,24.789,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,12,WTEMP,24.788,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,11,WTEMP,24.787,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,10,WTEMP,24.787,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,9,WTEMP,24.788,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,8,WTEMP,24.82,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,7,WTEMP,25.217,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,6,WTEMP,25.411,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,5,WTEMP,26.09,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,4,WTEMP,25.951,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,3,WTEMP,25.935,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,2,WTEMP,25.935,DEG C,37.41153,-76.07966
CB7.2,6/26/2018,9:04:00,21,20,WTEMP,24.797,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,20,WTEMP,20.887,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,1,WTEMP,23.224,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,19,WTEMP,20.89,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,18,WTEMP,20.902,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,17,WTEMP,20.905,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,16,WTEMP,20.933,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,15,WTEMP,20.942,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,14,WTEMP,21.027,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,13,WTEMP,21.783,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,12,WTEMP,21.851,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,11,WTEMP,21.905,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,10,WTEMP,22.219,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,9,WTEMP,22.26,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,8,WTEMP,22.483,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,7,WTEMP,22.905,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,6,WTEMP,23.183,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,5,WTEMP,23.294,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,4,WTEMP,23.059,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,3,WTEMP,23.061,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,2,WTEMP,23.125,DEG C,37.41153,-76.07966
CB7.2,6/5/2018,9:49:00,22,21,WTEMP,20.879,DEG C,37.41153,-76.07966
CB7.2E,6/5/2018,9:21:00,12,11,SALINITY,21.31,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,2,SALINITY,16.83,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,3,SALINITY,17.63,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,4,SALINITY,18.47,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,5,SALINITY,19.09,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,6,SALINITY,19.6,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,7,SALINITY,19.8,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,8,SALINITY,20.01,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,9,SALINITY,20.66,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,10,SALINITY,21.22,PPT,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,1,SALINITY,16.52,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,9,SALINITY,22.86,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,10,SALINITY,22.9,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,11,SALINITY,22.91,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,1,SALINITY,16.23,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,12,SALINITY,22.91,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,2,SALINITY,16.1,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,3,SALINITY,16.18,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,4,SALINITY,18.64,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,5,SALINITY,20,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,6,SALINITY,21.03,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,7,SALINITY,22.27,PPT,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,8,SALINITY,22.47,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,11,SALINITY,24.92,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,2,SALINITY,16.5,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,3,SALINITY,16.63,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,4,SALINITY,17.32,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,5,SALINITY,21.92,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,6,SALINITY,23.79,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,7,SALINITY,23.85,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,8,SALINITY,24.34,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,9,SALINITY,24.75,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,10,SALINITY,24.92,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,1,SALINITY,16.46,PPT,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,1,WTEMP,26.558,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,10,WTEMP,24.041,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,9,WTEMP,24.126,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,8,WTEMP,24.307,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,7,WTEMP,24.522,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,6,WTEMP,24.55,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,5,WTEMP,25.282,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,4,WTEMP,26.171,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,3,WTEMP,26.224,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,2,WTEMP,26.397,DEG C,37.41153,-76.02466
CB7.2E,7/11/2018,11:05:00,12,11,WTEMP,24.04,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,8,WTEMP,25.058,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,7,WTEMP,25.073,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,6,WTEMP,25.293,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,5,WTEMP,25.428,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,4,WTEMP,25.576,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,3,WTEMP,25.623,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,2,WTEMP,25.554,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,12,WTEMP,24.977,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,1,WTEMP,25.667,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,11,WTEMP,24.979,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,10,WTEMP,24.983,DEG C,37.41153,-76.02466
CB7.2E,6/26/2018,8:24:00,13,9,WTEMP,24.993,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,1,WTEMP,23.203,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,10,WTEMP,22.995,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,9,WTEMP,23.186,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,8,WTEMP,23.259,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,7,WTEMP,23.238,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,6,WTEMP,23.293,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,5,WTEMP,23.343,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,4,WTEMP,23.373,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,3,WTEMP,23.233,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,2,WTEMP,23.123,DEG C,37.41153,-76.02466
CB7.2E,6/5/2018,9:21:00,12,11,WTEMP,22.974,DEG C,37.41153,-76.02466
CB7.3,6/7/2018,7:31:00,13,5,SALINITY,19.13,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,12,SALINITY,28.51,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,10,SALINITY,28.39,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,2,SALINITY,17.63,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,3,SALINITY,17.79,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,4,SALINITY,17.91,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,6,SALINITY,22.47,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,7,SALINITY,24.13,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,8,SALINITY,24.35,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,9,SALINITY,25.73,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,11,SALINITY,28.65,PPT,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,1,SALINITY,17.66,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,5,SALINITY,22.2,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,12,SALINITY,25.52,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,7,SALINITY,24.65,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,2,SALINITY,18.16,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,3,SALINITY,19.95,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,4,SALINITY,20.97,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,6,SALINITY,22.65,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,8,SALINITY,24.82,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,9,SALINITY,25.1,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,10,SALINITY,25.34,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,11,SALINITY,25.4,PPT,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,1,SALINITY,17.93,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,1,SALINITY,19.9,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,12,SALINITY,28.06,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,6,SALINITY,26.09,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,2,SALINITY,22.24,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,3,SALINITY,23.2,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,4,SALINITY,23.89,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,5,SALINITY,24.53,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,7,SALINITY,27.29,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,8,SALINITY,27.68,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,9,SALINITY,27.74,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,10,SALINITY,27.81,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,1,SALINITY,19.9,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,11,SALINITY,27.91,PPT,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,11,WTEMP,22.498,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,1,WTEMP,26.528,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,10,WTEMP,22.529,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,9,WTEMP,22.557,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,8,WTEMP,22.575,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,7,WTEMP,22.651,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,5,WTEMP,23.953,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,4,WTEMP,24.333,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,3,WTEMP,25.032,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,2,WTEMP,25.363,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,6,WTEMP,23.024,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,12,WTEMP,22.461,DEG C,37.11681,-76.12521
CB7.3,7/9/2018,13:53:00,13,1,WTEMP,26.528,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,1,WTEMP,26.79,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,11,WTEMP,24.105,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,10,WTEMP,24.134,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,9,WTEMP,24.218,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,8,WTEMP,24.59,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,6,WTEMP,24.857,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,4,WTEMP,25.308,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,3,WTEMP,25.535,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,2,WTEMP,26.577,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,7,WTEMP,24.597,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,12,WTEMP,24.058,DEG C,37.11681,-76.12521
CB7.3,6/28/2018,15:23:00,13,5,WTEMP,24.988,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,1,WTEMP,23.199,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,11,WTEMP,20.61,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,9,WTEMP,21.461,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,8,WTEMP,22.242,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,7,WTEMP,22.295,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,6,WTEMP,22.416,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,4,WTEMP,23.259,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,3,WTEMP,23.236,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,2,WTEMP,23.201,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,10,WTEMP,20.717,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,12,WTEMP,20.671,DEG C,37.11681,-76.12521
CB7.3,6/7/2018,7:31:00,13,5,WTEMP,23.059,DEG C,37.11681,-76.12521
CB7.3E,6/6/2018,12:22:00,22,21,SALINITY,26.85,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,2,SALINITY,20.99,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,3,SALINITY,22.9,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,4,SALINITY,24.04,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,5,SALINITY,24.15,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,6,SALINITY,24.37,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,7,SALINITY,25.29,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,8,SALINITY,25.53,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,9,SALINITY,25.69,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,10,SALINITY,25.73,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,11,SALINITY,25.75,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,12,SALINITY,25.79,PPT,37.22875,-76.05383
CB7.3E,6/6/2018,12:22:00,22,13,SALINITY,26.03,PPT,37.22875,-76.05383
